h_m_s,HSD
2019-04-04 13:47:33,-1.0473554225849193e-52
2019-04-04 13:47:34,-1.0473554225849193e-52
2019-04-04 13:47:35,-1.0473554225849193e-52
2019-04-04 13:47:36,-1.0473554225849193e-52
2019-04-04 13:47:37,-1.0473554225849193e-52
2019-04-04 13:47:38,-1.0473554225849193e-52
2019-04-04 13:47:39,-1.0473554225849193e-52
2019-04-04 13:47:40,-1.0473554225849193e-52
2019-04-04 13:47:41,-1.0473554225849193e-52
2019-04-04 13:47:42,-1.0473554225849193e-52
2019-04-04 13:47:43,-1.0473554225849193e-52
2019-04-04 13:47:44,-1.0473554225849193e-52
2019-04-04 13:47:45,-1.0473554225849193e-52
2019-04-04 13:47:46,-1.0473554225849193e-52
2019-04-04 13:47:47,-1.0473554225849193e-52
2019-04-04 13:47:48,-1.0473554225849193e-52
2019-04-04 13:47:49,-1.0473554225849193e-52
2019-04-04 13:47:50,-1.0473554225849193e-52
2019-04-04 13:47:51,-1.0473554225849193e-52
2019-04-04 13:47:52,-1.0473554225849193e-52
2019-04-04 13:47:53,-1.0473554225849193e-52
2019-04-04 13:47:54,-1.0473554225849193e-52
2019-04-04 13:47:55,-1.0473554225849193e-52
2019-04-04 13:47:56,-1.0473554225849193e-52
2019-04-04 13:47:57,-1.0473554225849193e-52
2019-04-04 13:47:58,-1.0473554225849193e-52
2019-04-04 13:47:59,-1.0473554225849193e-52
2019-04-04 13:48:00,-5.173602264629042e-59
2019-04-04 13:48:01,-5.173602264629042e-59
2019-04-04 13:48:02,-1.591878164273097e-59
2019-04-04 13:48:03,-1.591878164273097e-59
2019-04-04 13:48:04,-1.591878164273097e-59
2019-04-04 13:48:05,-1.591878164273097e-59
2019-04-04 13:48:06,-1.591878164273097e-59
2019-04-04 13:48:07,-1.591878164273097e-59
2019-04-04 13:48:08,-1.591878164273097e-59
2019-04-04 13:48:09,-1.2408702096651359e-60
2019-04-04 13:48:10,-1.2408702096651359e-60
2019-04-04 13:48:11,-1.2408702096651359e-60
2019-04-04 13:48:12,-1.2408702096651359e-60
2019-04-04 13:48:13,-1.2408702096651359e-60
2019-04-04 13:48:14,-1.2408702096651359e-60
2019-04-04 13:48:15,-1.2408702096651359e-60
2019-04-04 13:48:16,-1.2408702096651359e-60
2019-04-04 13:48:17,-1.2408702096651359e-60
2019-04-04 13:48:18,-1.2408702096651359e-60
2019-04-04 13:48:19,-1.2408702096651359e-60
2019-04-04 13:48:20,-1.2408702096651359e-60
2019-04-04 13:48:21,-1.2408702096651359e-60
2019-04-04 13:48:22,-1.2408702096651359e-60
2019-04-04 13:48:23,-1.2408702096651359e-60
2019-04-04 13:48:24,-1.2408702096651359e-60
2019-04-04 13:48:25,-1.2408702096651359e-60
2019-04-04 13:48:26,-1.2408702096651359e-60
2019-04-04 13:48:27,-1.2408702096651359e-60
2019-04-04 13:48:28,-1.2408702096651359e-60
2019-04-04 13:48:29,-1.2408702096651359e-60
2019-04-04 13:48:30,-1.2408702096651359e-60
2019-04-04 13:48:31,-1.2408702096651359e-60
2019-04-04 13:48:32,-1.2408702096651359e-60
2019-04-04 13:48:33,-1.2408702096651359e-60
2019-04-04 13:48:34,-1.2408702096651359e-60
2019-04-04 13:48:35,-1.2408702096651359e-60
2019-04-04 13:48:36,-1.2408702096651359e-60
2019-04-04 13:48:37,-1.2408702096651359e-60
2019-04-04 13:48:38,-1.2408702096651359e-60
2019-04-04 13:48:39,-7.018296197165904e-66
