h_m_s,ABX,ACB,AEM,BAM.A,BNS,CNQ,CNR,CRON,CVE,ECA,ENB,FOOD,G,HQU,HSD,LUG,MFC,PTG,PVG,RY,SHOP,SMU.UN,SU,TD,TECK.B,WPM,XIU,XSP
2019-04-04 11:50:09,17.83,,57.23,,71.47,36.77,120.08,24.46,12.01,9.27,49.06,,,68.86,14.14,,23.46,,,103.68,260.06,,43.47,74.94,30.91,31.07,24.46,32.08
2019-04-04 11:50:10,17.83,11.85,57.23,,,36.77,,24.46,12.01,,49.06,,,68.86,,,23.46,,,103.68,,,,74.94,30.91,31.07,24.46,32.08
2019-04-04 11:50:11,17.83,11.85,57.22,63.35,,36.75,120.07,24.45,12.01,,,,,68.86,,5.25,,,,,,,43.47,74.94,30.91,,24.46,32.08
2019-04-04 11:50:12,17.83,,57.22,63.36,71.47,36.75,120.07,,12.01,9.27,49.06,3.49,,,,,23.46,,,103.68,,,43.47,74.94,30.91,,24.46,32.08
2019-04-04 11:50:13,17.83,,57.22,63.36,71.47,36.75,,24.45,12.01,9.27,49.06,,15.31,68.85,,,23.46,,,103.68,260.06,,43.47,74.94,30.91,31.07,24.46,32.08
2019-04-04 11:50:14,,,57.22,,,36.76,120.07,24.45,,9.27,49.06,,15.31,68.86,,,23.46,,,103.68,260.06,,43.47,74.94,30.91,31.06,24.46,32.08
2019-04-04 11:50:15,17.83,,,,,,,24.45,,9.27,49.06,,,68.86,,,23.46,,,,,,,74.94,30.91,,,32.08
2019-04-04 11:50:16,17.83,,57.22,63.36,71.48,36.76,120.07,24.45,12.01,9.27,49.06,,15.31,68.86,14.14,,23.46,,,103.68,,,43.48,74.94,30.91,31.07,24.46,32.08
2019-04-04 11:50:17,17.83,,57.24,63.36,71.48,36.74,120.07,,11.99,9.26,49.06,,15.31,68.85,,,23.46,,,103.68,260.03,,43.47,74.94,30.91,31.07,24.46,32.08
2019-04-04 11:50:18,,11.85,,63.36,71.48,36.75,120.07,,11.99,9.26,49.06,,15.31,68.85,,,,,11.47,103.68,259.81,11.89,43.47,,30.91,,24.46,32.08
2019-04-04 11:50:19,,,57.24,63.36,71.48,36.75,120.08,,11.99,9.26,49.06,,15.31,68.85,,,,,11.47,,259.72,,43.47,,,31.08,,32.08
2019-04-04 11:50:20,,,57.24,,71.48,,120.08,,11.99,9.26,49.06,,,68.84,,,,,,103.68,259.71,,43.46,,30.91,31.08,,32.08
2019-04-04 11:50:21,17.83,,57.24,,,36.75,,,11.99,9.26,49.06,,15.31,68.84,,,,1.24,11.47,103.68,259.71,,43.46,,,31.08,24.46,32.08
2019-04-04 11:50:22,17.83,,57.24,63.36,71.48,36.76,120.08,24.45,11.99,9.26,49.06,,15.31,68.83,14.14,5.25,23.46,,,103.68,259.71,11.89,43.46,74.94,30.91,,24.46,32.08
2019-04-04 11:50:23,,11.85,57.25,63.36,71.48,36.75,120.08,24.45,11.99,9.26,49.05,,15.31,68.83,,,,,11.47,103.68,,,43.46,74.95,30.91,31.08,24.46,32.08
2019-04-04 11:50:24,,11.85,57.25,63.36,71.48,36.75,120.08,24.45,11.99,9.26,49.05,,15.31,68.83,14.14,,23.46,,11.47,,259.72,,43.46,74.95,30.91,,24.46,32.08
2019-04-04 11:50:25,17.83,,57.25,63.36,,36.75,,24.45,11.99,,49.05,,,68.83,,,,,11.47,,259.72,,43.46,,,31.08,,32.08
2019-04-04 11:50:26,,,,,71.48,,120.08,,,9.26,49.05,,,68.83,,,,,11.47,,,,,74.95,,,,32.08
2019-04-04 11:50:27,17.83,11.85,,,,,120.08,,,9.26,,,,,,,,,,,259.47,,,,,,24.46,32.08
2019-04-04 11:50:28,,11.85,,,,,120.08,24.45,11.99,,,,,68.83,,,,,,,259.47,,,,,,24.46,32.08
2019-04-04 11:50:29,,11.85,,,71.47,,,,,,49.05,,,68.85,,,,,,,259.42,11.89,,74.95,30.91,31.08,24.46,32.08
2019-04-04 11:50:30,17.83,11.85,57.26,63.36,71.48,36.76,120.1,,11.99,9.26,49.05,,15.31,68.85,,,23.46,,11.47,103.68,,,43.46,74.95,30.92,31.08,24.46,32.08
2019-04-04 11:50:31,17.83,,57.26,,71.48,36.76,120.1,24.45,,9.26,49.05,,15.31,68.85,14.14,,23.46,,11.47,103.68,259.42,11.89,43.46,74.95,30.92,31.08,24.46,32.08
2019-04-04 11:50:32,17.83,11.85,57.25,63.36,71.48,,120.1,,,,49.05,,15.31,,,,23.46,,11.47,103.68,259.42,11.89,43.46,74.95,30.92,31.08,24.46,32.08
2019-04-04 11:50:33,17.83,,,,71.48,,,,,,49.05,,15.31,68.85,,,23.46,,11.47,,,,43.46,,,,,32.08
2019-04-04 11:50:34,17.83,11.85,,63.36,,36.76,120.08,24.45,11.99,9.26,49.05,,15.31,68.83,,,23.46,,11.47,,,,43.46,,,,24.46,32.08
2019-04-04 11:50:35,17.83,11.85,,63.35,,36.76,120.08,24.45,11.99,9.26,49.05,,,68.83,,,,,11.47,,259.42,,43.46,74.95,,,,32.08
2019-04-04 11:50:36,,11.85,,,,,,24.45,11.99,,,,,68.83,,,,,,103.68,,,43.46,74.95,,,,32.08
2019-04-04 11:50:37,,,,63.35,,,,,11.99,9.25,,,15.31,68.83,,,23.46,,11.47,,,,,,,31.08,24.46,32.08
2019-04-04 11:50:38,17.83,,,63.35,,,,,11.99,9.25,,,15.31,68.83,,,23.46,,11.46,,,,,,,31.08,,32.08
2019-04-04 11:50:39,17.83,,,63.35,71.48,,,24.45,11.99,9.25,49.05,,,68.83,,,23.46,,11.47,103.68,,,43.46,,,,24.46,32.08
2019-04-04 11:50:40,17.83,11.85,,,,,,24.45,11.99,9.25,49.05,,15.31,68.82,14.14,,,,11.46,103.68,,,43.46,74.95,,31.08,,32.08
2019-04-04 11:50:41,17.83,,57.24,,,36.76,,,11.99,9.25,49.05,,,68.83,14.14,,23.46,,11.46,,,,43.45,,,31.07,24.46,32.08
2019-04-04 11:50:42,,,57.24,,,,120.08,,11.99,9.25,49.05,,,68.83,14.14,,,,11.46,,259.4,,,,,31.07,24.46,32.08
2019-04-04 11:50:43,,11.85,57.24,63.36,,,,24.45,,,49.05,,15.31,68.83,14.14,,,,,,,,,,,,24.46,32.08
2019-04-04 11:50:44,17.83,11.85,,63.36,71.48,36.76,,24.45,11.99,9.25,49.05,,15.31,68.83,,,23.46,,,103.68,,,43.46,74.95,30.92,31.07,24.46,32.08
2019-04-04 11:50:45,,11.85,,63.36,71.48,36.77,,24.45,11.99,9.26,49.05,,,68.83,,,,,11.46,,259.4,,43.46,,,,24.46,32.08
2019-04-04 11:50:46,17.83,11.85,57.24,63.36,71.49,36.77,120.08,,11.99,9.26,49.05,,15.31,68.83,,,23.46,,,103.68,259.18,,43.47,74.95,30.92,31.07,24.46,32.08
2019-04-04 11:50:47,,,,,71.49,36.77,120.1,,11.99,9.26,49.05,,15.31,68.83,,,23.46,,,,,,43.47,74.95,,,24.46,32.08
2019-04-04 11:50:48,,,,,71.49,,,,,9.26,,,,68.83,,,,,,,259.12,,43.47,,,31.07,24.46,32.08
2019-04-04 11:50:49,,,,,,36.77,,,12.0,9.26,49.05,,,68.83,,,23.46,,,,259.19,,43.47,,,,24.46,32.08
2019-04-04 11:50:50,,,,63.36,71.49,36.77,120.1,24.45,12.0,9.26,49.05,,15.31,68.83,,,23.46,,11.46,103.68,259.19,,43.47,74.95,,,24.46,32.08
2019-04-04 11:50:51,,,,63.36,,36.77,,,12.0,9.26,49.05,,,68.83,,,,,,103.68,,,43.47,74.95,,31.07,24.46,32.08
2019-04-04 11:50:52,17.83,,57.24,63.36,71.48,36.78,120.12,24.45,12.0,9.26,49.05,,15.31,68.83,14.13,,23.46,,,103.68,,,43.48,74.95,30.91,31.07,24.46,32.08
2019-04-04 11:50:53,17.83,,,63.36,71.49,36.78,120.12,24.45,12.0,9.26,49.05,,,68.83,14.13,5.25,23.46,,,,259.28,,43.48,74.95,30.91,31.07,24.46,32.08
2019-04-04 11:50:54,,11.85,57.24,,71.49,36.78,120.12,24.45,12.0,9.26,49.05,,15.31,68.84,14.13,5.25,23.46,,,103.68,259.28,,43.48,74.96,30.91,31.07,24.46,32.08
2019-04-04 11:50:55,,11.85,57.24,63.36,,36.78,120.12,,12.0,9.26,49.05,,15.31,68.84,14.13,5.25,23.46,,11.47,,259.28,11.89,,74.96,30.91,,24.46,32.08
2019-04-04 11:50:56,,,57.24,,71.49,36.78,,,,9.26,49.05,,,68.84,14.13,5.25,,,,,259.28,11.89,43.48,74.96,,,24.46,32.08
2019-04-04 11:50:57,17.83,11.85,57.24,63.36,71.49,36.78,120.12,,12.0,9.26,49.05,,15.31,68.85,14.13,5.25,23.46,,11.47,103.69,259.28,11.89,43.48,74.96,30.92,31.08,24.46,32.08
2019-04-04 11:50:58,,,57.24,63.37,71.49,36.78,120.14,,12.0,9.26,49.05,3.5,,68.85,14.13,5.25,,,11.47,103.69,259.28,11.89,43.48,74.96,30.92,,,32.08
2019-04-04 11:50:59,,,,63.37,71.49,36.78,120.14,,,9.26,,,15.31,68.84,14.13,5.25,,,,103.68,259.29,11.89,43.48,74.96,30.92,31.08,,32.08
2019-04-04 11:51:00,,11.85,,63.37,71.49,36.78,120.14,,,9.26,49.05,,15.31,68.84,14.13,5.25,23.46,,,103.68,259.3,11.89,43.48,74.95,,31.08,24.46,32.08
2019-04-04 11:51:01,,,,63.36,71.49,,,,12.0,9.26,,,,68.84,,5.25,23.46,,11.47,103.68,,11.89,,74.95,,,24.46,32.08
2019-04-04 11:51:02,,,,63.36,,36.78,120.13,,,9.26,49.05,,,68.84,,5.25,23.46,,,,259.29,11.89,43.48,,,,24.46,32.08
2019-04-04 11:51:03,,,57.24,,,36.78,120.13,,,9.26,49.05,,15.32,68.84,,5.25,,,,103.68,,11.89,,74.95,,31.08,,32.08
2019-04-04 11:51:04,,,57.24,,,,,,12.0,,49.05,,,68.84,14.14,5.25,,,,103.68,,11.89,43.48,74.95,,31.08,24.46,32.08
2019-04-04 11:51:05,,,,,,36.78,,,12.0,,49.05,,15.32,,,5.25,,,11.47,103.68,,11.89,,74.95,,,24.46,32.08
2019-04-04 11:51:06,,11.85,,,71.49,36.78,120.1,24.45,12.0,9.26,,,,68.82,14.14,5.25,23.46,,,103.67,,11.89,,74.95,,,24.46,32.08
2019-04-04 11:51:07,,,,,71.49,36.78,,,12.0,9.26,,3.5,15.32,68.82,14.14,5.25,,,11.47,103.67,,11.89,43.48,,,,,32.08
2019-04-04 11:51:08,,,,,71.48,,120.1,,12.0,,49.05,,15.32,,,5.25,,,,103.66,259.31,11.89,43.48,,,,24.46,32.08
2019-04-04 11:51:09,,,57.24,63.36,71.48,36.78,120.1,24.45,12.0,9.26,49.05,,,68.81,14.14,5.25,23.46,,,103.66,,11.89,43.48,74.94,,31.08,24.46,32.07
2019-04-04 11:51:10,,11.85,,63.36,71.47,36.76,120.1,24.45,11.99,9.26,49.05,,15.32,68.81,14.14,5.25,23.46,,11.47,103.66,259.31,11.89,43.48,74.94,30.9,,24.46,32.07
2019-04-04 11:51:11,,11.85,,63.37,,36.76,,,11.99,9.26,,,,68.81,14.14,,23.46,,,103.66,,11.89,43.48,74.94,30.89,,24.46,32.07
2019-04-04 11:51:12,17.82,11.85,57.24,63.37,,36.76,120.09,,11.99,,49.05,,15.32,68.81,14.14,,,,,103.66,,11.89,43.48,74.94,30.89,31.08,24.46,32.07
2019-04-04 11:51:13,17.82,,57.24,,,,,24.45,11.99,9.26,49.05,,,68.81,14.14,,23.46,,,103.66,258.8,11.89,43.48,74.94,,,24.46,
2019-04-04 11:51:14,17.82,11.85,57.24,,71.47,,120.09,,11.99,9.26,,,15.32,68.81,14.14,,,,11.47,,258.81,11.89,43.48,74.94,,,24.46,
2019-04-04 11:51:15,17.82,,57.24,,71.47,36.76,120.1,24.45,,,,,,68.81,14.14,,,,11.46,,258.81,11.89,,,,,,32.07
2019-04-04 11:51:16,17.82,,,,,,,24.45,11.99,,,,,68.81,14.14,,,,11.46,,259.05,11.89,,,30.89,,24.46,32.07
2019-04-04 11:51:17,,,57.26,63.37,,,,24.45,11.99,9.26,49.05,,,68.81,,,23.46,,,103.66,259.05,11.89,43.47,74.94,30.89,31.08,,32.07
2019-04-04 11:51:18,,,,,,,,,11.99,,,,,68.81,14.14,,,,11.46,,259.05,11.89,43.47,,,,,
2019-04-04 11:51:19,,,,,,36.77,120.1,,11.99,,,,,68.81,14.14,,,,11.46,103.66,259.05,11.89,43.47,74.94,30.89,,,32.07
2019-04-04 11:51:20,,,,63.37,,36.77,120.1,,,,,,,,14.14,,,,11.46,103.66,259.05,11.89,43.47,,30.9,,,
2019-04-04 11:51:21,,,,,,36.77,,,11.99,9.26,,,,68.81,,,23.46,,,,259.14,11.89,43.47,74.94,30.9,,,
2019-04-04 11:51:22,17.82,,,,,,,,,,,,,,,,23.46,,,,259.15,11.89,,,,,,
2019-04-04 11:51:23,17.82,,57.25,,71.47,36.78,,,,,49.05,,,,,,23.46,,,103.67,,11.89,43.47,74.94,,31.07,,
2019-04-04 11:51:24,,,,,,36.78,,,11.99,9.26,,,,68.81,,,23.46,,11.46,103.67,,11.89,,,,31.08,24.46,32.07
2019-04-04 11:51:25,,11.85,,63.37,,36.78,,,11.99,9.26,,,,68.81,14.14,,,,,103.67,259.05,11.89,,,30.9,,,32.07
2019-04-04 11:51:26,,,57.26,63.37,71.47,,120.09,,11.99,9.26,,,,68.81,,,,,,103.67,258.95,11.89,43.47,74.94,30.9,,,32.07
2019-04-04 11:51:27,,11.85,,,,36.78,,,,9.26,49.05,,,,,,23.46,,,103.67,259.06,11.89,43.47,,,31.08,,
2019-04-04 11:51:28,,,,,,36.78,,,,,,,,68.81,14.14,,23.46,,11.46,,259.03,11.89,,,30.9,31.08,,
2019-04-04 11:51:29,,11.85,,,,,,,,9.26,,,,68.81,,,,,,,259.03,11.89,43.47,74.94,,,,
2019-04-04 11:51:30,,,,,,,120.09,,,,,,,,14.14,,,,,103.67,258.81,11.89,43.47,74.94,,,24.46,
2019-04-04 11:51:31,,11.85,,,,,,,,,,3.5,,68.81,14.14,,,,,103.67,258.85,11.89,,,,,,
2019-04-04 11:51:32,17.82,,,,,,,,11.99,,,,,,,,,,,,258.92,11.89,,,30.9,31.08,24.46,
2019-04-04 11:51:33,17.82,11.85,57.26,63.37,71.47,,120.09,,,9.26,49.05,,,68.81,14.14,,23.46,,,103.67,259.0,11.89,43.47,74.94,30.9,31.08,,32.07
2019-04-04 11:51:34,17.82,11.85,,,71.48,36.79,120.09,24.45,,9.26,49.05,,,,,,23.46,,,103.67,258.83,11.89,43.47,74.94,30.9,,,
2019-04-04 11:51:35,17.82,,57.26,63.37,71.48,36.79,120.1,,11.99,9.26,49.05,,,68.79,14.14,,23.46,,,103.67,258.85,11.89,43.47,74.94,30.9,,24.46,32.07
2019-04-04 11:51:36,17.82,,,,71.48,36.8,120.1,24.44,11.99,9.26,49.05,,,68.79,,,23.46,,,103.67,258.9,11.89,43.48,74.94,30.9,31.08,24.46,
2019-04-04 11:51:37,,,,63.37,71.48,36.8,,24.44,11.99,,49.05,,,68.79,,,23.46,,,,258.9,11.89,43.48,,30.89,,24.46,
2019-04-04 11:51:38,,11.85,,63.37,71.48,36.8,120.1,,11.99,9.26,49.05,,,,,,23.46,,,,258.9,11.89,43.48,,30.88,31.08,24.46,
2019-04-04 11:51:39,,,,63.37,,36.81,,,,,,,,68.79,14.14,,23.46,,,103.67,258.91,11.89,43.48,74.94,,,,
2019-04-04 11:51:40,17.82,11.85,57.26,63.37,71.48,36.81,,24.44,11.99,,49.05,,,,,,,,,103.67,258.96,,43.48,,,31.08,,
2019-04-04 11:51:41,,11.85,57.26,63.37,71.48,36.8,120.1,24.44,11.99,9.26,49.05,,,68.78,14.15,,23.46,,,103.67,258.96,,43.48,,30.88,,24.46,32.07
2019-04-04 11:51:42,,,57.26,63.37,71.48,36.78,120.1,24.43,11.99,,49.05,,,68.78,,,,,,103.67,,,43.48,,30.88,,24.46,32.07
2019-04-04 11:51:43,17.82,,57.26,63.37,71.48,36.78,120.09,24.42,11.99,9.26,49.05,,15.32,68.78,,,23.46,,11.46,103.67,258.96,,43.47,74.94,30.88,,24.46,32.07
2019-04-04 11:51:44,,11.85,57.26,63.37,71.48,36.78,,24.42,11.99,,,,,68.78,,,,,,,,,,74.94,30.88,,24.46,32.07
2019-04-04 11:51:45,,11.85,,,71.48,36.78,,24.42,11.99,,49.05,,15.32,68.78,14.15,,,,11.47,,258.97,,43.47,,30.88,31.08,,32.07
2019-04-04 11:51:46,,11.85,,,,36.78,120.09,24.42,,,49.05,,,68.78,,,,,,,,,43.47,,30.88,,,32.07
2019-04-04 11:51:47,,11.85,57.26,,71.48,36.78,,,,,,,,68.78,,,,,11.47,103.67,,,,74.94,30.88,,24.46,32.07
2019-04-04 11:51:48,,,57.26,63.37,71.48,36.78,,24.42,,,49.05,,,68.77,14.15,,,,11.46,103.67,258.97,,43.47,74.94,30.88,31.08,24.46,32.07
2019-04-04 11:51:49,,11.85,57.26,,71.48,36.78,,,11.99,,49.05,,15.32,68.77,14.15,,23.46,,11.47,103.67,,11.89,43.47,74.94,30.88,31.08,24.46,32.07
2019-04-04 11:51:50,,11.85,,,,,120.09,24.42,11.99,,,,,68.77,14.15,,,,11.47,103.67,,,43.47,74.94,30.88,,,32.07
2019-04-04 11:51:51,,,,,,,120.09,24.42,11.99,9.26,,,,68.77,,,23.46,,11.47,,258.97,,,,30.88,,,32.07
2019-04-04 11:51:52,,,57.26,63.37,71.48,,,,11.99,9.26,49.05,,15.31,68.77,,,23.46,,,103.67,258.97,,43.47,74.94,30.88,,,32.07
2019-04-04 11:51:53,17.82,,,,,,,,,,,,15.32,,,,23.46,,,103.67,258.97,,43.46,,30.88,31.08,,
2019-04-04 11:51:54,17.82,,57.28,63.37,,,,,,9.26,49.05,,15.32,68.76,,,,,11.47,103.67,259.02,,43.46,74.94,30.88,31.08,,
2019-04-04 11:51:55,17.82,11.85,57.28,63.36,71.47,36.76,120.08,24.42,11.99,9.25,49.05,,15.32,68.74,14.15,,23.46,,11.47,103.66,259.05,,43.46,74.93,30.88,31.08,24.45,32.06
2019-04-04 11:51:56,17.82,11.85,57.28,63.36,71.47,36.76,120.08,24.42,,9.25,49.05,,15.32,68.74,14.15,,,,11.47,103.66,258.84,,43.46,74.93,30.87,,24.45,
2019-04-04 11:51:57,17.82,11.85,57.28,63.36,,36.76,,24.41,,9.25,,,,68.73,14.15,,23.45,,,,258.94,11.89,43.46,,30.87,,,
2019-04-04 11:51:58,17.82,11.85,,,,,120.08,24.41,,9.25,49.05,,15.32,,,,23.45,,,,258.89,,43.46,74.93,30.87,,,
2019-04-04 11:51:59,,11.85,57.28,,71.47,36.76,,24.41,,9.25,49.05,,15.32,68.74,,,23.45,,,103.66,258.96,,43.46,74.93,30.87,31.08,,32.06
2019-04-04 11:52:00,17.82,11.85,,63.36,,,120.08,24.41,,9.25,,,15.32,68.76,14.15,,23.45,,,103.65,258.94,,43.46,,,31.08,24.45,32.06
2019-04-04 11:52:01,,11.85,57.28,63.36,,36.76,,24.41,11.99,9.25,,,,68.74,14.15,,23.45,,,103.64,258.95,,43.46,74.92,,,24.45,32.06
2019-04-04 11:52:02,,,57.28,63.36,,36.76,,24.41,11.99,9.25,,,,68.74,,,23.45,,,,258.95,,43.46,74.92,,31.08,,32.06
2019-04-04 11:52:03,17.82,,57.28,,,36.76,,,11.99,9.25,49.04,,15.32,68.74,14.15,,,,,,258.95,,43.46,74.92,,31.08,,32.06
2019-04-04 11:52:04,17.82,11.85,57.28,63.36,,36.76,120.08,24.41,,9.25,49.03,,15.32,68.76,14.15,,,,,103.64,258.95,,43.46,74.92,30.87,31.08,24.45,32.06
2019-04-04 11:52:05,17.82,11.85,57.28,,71.47,36.76,,,11.99,9.25,49.03,,15.32,68.76,14.15,,,,,103.64,258.95,,,74.92,30.87,31.08,24.45,
2019-04-04 11:52:06,17.82,,57.28,,,36.77,,24.42,11.99,9.25,49.03,,15.32,68.76,14.15,,23.45,,11.47,,,,43.46,74.92,30.87,31.08,24.45,
2019-04-04 11:52:07,17.82,11.85,57.27,,71.46,36.77,,24.41,11.99,9.25,49.03,,15.32,68.76,,,23.45,,,103.64,,,43.46,74.92,30.87,,24.45,
2019-04-04 11:52:08,17.82,11.85,57.27,63.36,71.46,36.77,120.08,24.41,,9.25,49.03,,,68.76,,,23.45,,,103.64,258.95,,43.46,,30.87,,24.45,
2019-04-04 11:52:09,17.82,,57.28,63.36,71.46,36.77,,24.42,,,,,15.32,68.76,14.15,,,,,,258.95,,43.46,,30.87,,,
2019-04-04 11:52:10,,11.85,57.28,,,36.77,,24.41,11.99,9.25,,,,68.76,,,,,,103.64,258.95,,43.46,,,,24.45,
2019-04-04 11:52:11,17.82,11.85,,63.36,71.47,36.77,120.1,,11.99,9.25,49.03,,,68.76,14.15,,23.45,,,103.65,,,43.47,74.92,30.87,31.08,24.45,32.07
2019-04-04 11:52:12,,11.85,57.27,63.36,71.47,36.78,120.1,24.42,11.99,9.25,,,,68.76,14.15,,,,,103.65,258.82,,43.46,74.92,,,24.45,32.07
2019-04-04 11:52:13,17.82,,57.27,63.36,71.46,36.77,120.08,24.41,11.99,9.25,49.03,,15.32,68.74,14.15,,23.45,,,103.64,258.91,,43.46,74.92,30.87,31.08,24.45,32.06
2019-04-04 11:52:14,17.82,11.85,57.28,63.36,71.47,,,24.41,11.99,9.25,49.03,,,68.74,,,23.45,,,103.64,258.94,,43.46,74.92,30.87,31.08,,32.06
2019-04-04 11:52:15,17.82,11.85,,,71.47,,,24.41,,9.25,49.03,,15.32,68.74,,,23.45,,,103.64,258.86,,43.46,,,,,32.06
2019-04-04 11:52:16,,11.85,57.28,,71.46,36.77,120.08,,11.99,,49.03,,,68.74,14.15,,23.45,,,103.64,258.92,,43.47,74.92,30.87,,,32.06
2019-04-04 11:52:17,,,,63.36,71.46,36.77,120.08,,,9.25,49.03,,,68.75,14.15,,23.45,,,103.64,258.93,,43.47,,30.87,,,
2019-04-04 11:52:18,17.82,,57.28,,,36.77,120.08,,11.99,9.25,49.03,,,68.75,,,23.45,,,,,,43.47,,30.86,31.08,24.45,32.06
2019-04-04 11:52:19,17.83,,57.3,63.36,71.47,36.78,120.08,24.41,11.99,9.25,49.03,,15.32,68.76,14.15,,23.45,,,103.65,258.93,,43.47,74.92,30.87,31.08,24.45,32.06
2019-04-04 11:52:20,17.83,11.85,57.28,63.36,71.47,36.79,120.1,24.42,11.99,9.25,49.03,,15.32,68.76,,,23.45,,11.47,103.65,258.82,,43.47,74.92,30.87,31.08,24.45,32.07
2019-04-04 11:52:21,17.83,11.85,57.29,,,36.77,120.1,24.42,11.99,9.25,,,,68.76,14.15,,,,,103.64,258.91,,43.46,,30.87,,24.45,32.07
2019-04-04 11:52:22,17.83,,57.3,,,36.77,,24.42,,9.25,,,15.33,68.76,,,,,11.47,103.64,,,43.47,,30.87,31.08,,32.07
2019-04-04 11:52:23,17.83,11.85,57.3,63.36,,36.77,,24.42,,9.25,,,15.33,68.76,,,23.45,,11.47,103.64,258.92,,,,30.87,,,32.07
2019-04-04 11:52:24,17.83,,57.3,,71.47,36.77,120.1,24.42,,,49.03,,15.33,68.76,14.15,,23.45,,11.47,103.64,258.98,,43.46,,30.87,31.08,,32.07
2019-04-04 11:52:25,17.84,11.85,57.3,,71.47,36.77,,24.42,,9.25,49.03,,,68.76,,,,,11.47,103.64,259.03,,43.47,74.92,,31.08,,32.06
2019-04-04 11:52:26,17.84,11.85,,,71.47,,,24.43,11.99,,,,,68.76,,,,,,103.64,258.84,11.89,43.47,74.92,30.87,31.08,,32.06
2019-04-04 11:52:27,17.84,11.85,,63.32,71.47,,120.1,24.43,,9.25,,,,68.76,14.15,,23.45,,11.47,103.64,258.85,,43.47,74.92,,,,
2019-04-04 11:52:28,17.84,,57.31,63.31,,,,24.43,11.99,,49.03,,15.33,,,,,,11.48,103.64,,11.89,43.47,,,31.08,24.45,
2019-04-04 11:52:29,17.84,11.85,,,71.47,,120.1,24.43,11.99,9.25,49.03,,15.34,68.76,,,23.45,,11.48,103.64,258.9,,43.46,74.92,30.87,31.09,24.45,
2019-04-04 11:52:30,17.84,11.85,57.31,63.3,71.46,36.77,,24.43,11.99,,49.03,,15.34,68.76,14.15,,,,,103.64,258.92,,43.47,74.92,30.86,31.09,24.45,
2019-04-04 11:52:31,17.84,,57.31,63.29,71.44,36.76,120.08,24.42,,9.25,49.03,,,68.75,,,23.45,,11.48,,258.81,,43.46,74.92,30.86,31.09,,32.06
2019-04-04 11:52:32,17.84,,57.31,63.3,71.45,36.77,120.08,,,9.25,,,,68.75,14.15,,23.45,,11.48,,258.8,,43.46,,30.86,,24.45,
2019-04-04 11:52:33,17.84,11.85,57.31,63.29,71.45,36.77,,,,,,,,68.75,,,23.45,,11.48,,258.8,,43.46,,30.87,31.09,,
2019-04-04 11:52:34,17.84,11.85,57.31,63.3,71.45,36.77,120.1,24.42,11.99,9.25,49.03,,15.34,68.76,14.15,,23.46,,,103.64,258.8,,43.47,74.92,30.87,,24.45,32.06
2019-04-04 11:52:35,17.84,11.85,,,,36.77,120.1,24.44,11.99,9.25,,,15.34,68.76,14.15,,23.46,,,103.64,258.58,,43.47,74.92,30.87,31.09,24.45,
2019-04-04 11:52:36,17.84,,,,71.45,36.78,120.11,24.44,11.99,9.25,49.03,,,68.76,,,23.46,,,103.64,258.6,,43.47,74.92,,31.09,24.45,
2019-04-04 11:52:37,,,,,71.45,36.77,120.11,24.43,11.99,9.26,49.03,,15.34,,,,23.46,,,103.64,,,43.47,74.92,,,24.45,
2019-04-04 11:52:38,,,57.31,,71.45,36.77,120.11,24.44,11.99,9.26,49.03,,,,,,23.46,,,103.65,258.59,,43.47,74.92,,31.09,,
2019-04-04 11:52:39,,,,,,,120.11,24.43,,9.26,,,,68.76,,,23.46,,,103.65,258.59,,,,,,,
2019-04-04 11:52:40,,11.85,,,71.46,36.78,120.1,24.44,11.99,9.26,49.03,,,68.76,14.15,,23.46,,,103.65,,,43.47,74.92,,,,32.06
2019-04-04 11:52:41,17.84,11.85,,63.3,,36.78,120.08,24.43,11.99,9.26,49.03,,,68.76,14.15,,,,,103.65,,,43.47,74.92,30.87,31.09,,32.06
2019-04-04 11:52:42,,11.85,,,71.46,36.78,120.1,24.43,11.99,9.26,49.03,,,68.76,14.15,,,,,103.65,,,43.47,74.92,30.86,31.09,,32.07
2019-04-04 11:52:43,,11.85,,63.31,,36.78,120.1,24.43,,9.26,49.03,,,68.76,,,23.46,,11.48,,,,,,,31.09,,32.07
2019-04-04 11:52:44,,,57.31,63.31,71.46,36.78,,,,9.26,49.03,,,68.76,,,23.45,,,,,,43.47,,30.86,31.09,,
2019-04-04 11:52:45,,,,,,,,,11.99,9.26,49.03,,,68.76,,,23.45,,,103.65,258.59,,43.47,,,31.09,,
2019-04-04 11:52:46,,,57.31,,71.46,36.78,120.1,24.43,11.99,9.25,49.03,,15.34,68.76,,,23.45,,,103.65,,,43.48,74.92,30.86,31.09,24.45,32.07
2019-04-04 11:52:47,17.84,,,63.31,71.46,36.79,120.1,24.43,,9.25,49.03,,15.34,68.76,14.15,,23.45,,,103.65,,,43.48,74.92,30.87,31.09,24.45,32.07
2019-04-04 11:52:48,17.84,,57.31,63.3,71.46,36.78,120.1,24.43,,,,,,,,,23.45,,,103.64,,,43.48,,30.87,31.09,,32.07
2019-04-04 11:52:49,17.85,11.85,57.31,63.3,,,,24.43,,9.25,,,,68.76,,,23.45,,11.48,103.64,,,43.47,74.92,30.86,31.09,,32.07
