h_m_s,ABX,ACB,AEM,BAM.A,BNS,CNQ,CNR,CRON,CVE,ECA,ENB,FOOD,G,HQU,HSD,LUG,MFC,PTG,PVG,RY,SHOP,SMU.UN,SU,TD,TECK.B,WPM,XIU,XSP
2019-04-04 11:59:14,17.82,11.89,57.31,63.31,,36.87,120.06,24.47,12.02,9.29,49.07,,,68.76,14.15,,23.48,1.26,,103.68,260.27,,43.53,74.93,30.85,31.08,24.47,32.08
2019-04-04 11:59:15,,11.89,57.31,63.31,71.52,36.87,120.06,24.48,12.02,9.29,49.07,,,68.76,,,23.48,1.26,11.45,,260.22,,43.53,,30.86,31.08,,
2019-04-04 11:59:16,,,,63.31,71.52,36.87,,,,9.28,49.07,,,68.76,14.16,,23.48,,,103.68,260.22,,43.53,74.93,,31.08,24.47,32.08
2019-04-04 11:59:17,17.82,,57.31,63.31,,36.87,,,,9.28,49.07,,15.32,68.77,,,23.48,,11.45,103.68,260.22,,,,,31.08,,32.08
2019-04-04 11:59:18,,,57.31,63.31,,36.87,120.07,24.48,12.02,9.28,49.07,,15.32,68.77,14.15,5.27,23.48,,,,260.22,,43.53,74.93,30.85,31.08,,32.08
2019-04-04 11:59:19,17.82,,,63.31,,36.87,,24.48,,9.28,,,,,14.15,,,,,,260.2,,43.53,,30.85,31.08,,
2019-04-04 11:59:20,17.82,,,,,36.87,,,,9.28,,,,68.76,,,23.48,1.26,,103.68,260.2,,43.53,74.93,,,,
2019-04-04 11:59:21,17.82,11.89,57.31,,,36.87,,,12.02,9.28,,,,68.76,14.15,,,1.26,,,,,43.53,74.93,30.85,31.08,24.47,32.08
2019-04-04 11:59:22,,11.89,,63.31,,36.87,,,12.02,9.28,,,,68.76,14.15,,,1.26,,,260.2,,,74.93,,,,
2019-04-04 11:59:23,,11.89,,,71.52,36.87,,,,9.29,,,,,14.15,,23.48,1.26,,103.68,,,,74.93,30.85,31.08,,
2019-04-04 11:59:24,,11.89,57.31,,,36.87,,,12.02,9.29,49.07,,,68.76,14.16,,,1.26,,103.68,,,43.53,,,,,32.08
2019-04-04 11:59:25,17.82,11.89,,,,36.87,,,,9.29,,,,,,5.27,23.48,1.26,,,260.2,,43.53,,,,,
2019-04-04 11:59:26,,11.89,,,,36.87,,24.47,,9.29,49.07,,,,,,,1.26,,,,,43.53,74.93,,,,
