h_m_s,FOOD
2019-04-04 13:08:38,1.6984673910666523e-27
2019-04-04 13:08:39,5.661557970222175e-28
2019-04-04 13:08:40,1.8871859900740583e-28
2019-04-04 13:08:41,6.290619966913528e-29
2019-04-04 13:08:42,2.0968733223045094e-29
2019-04-04 13:08:43,6.989577741015031e-30
2019-04-04 13:08:44,2.3298592470050103e-30
2019-04-04 13:08:45,7.766197490016701e-31
2019-04-04 13:08:46,2.5887324966722336e-31
2019-04-04 13:08:47,8.629108322240779e-32
2019-04-04 13:08:48,2.8763694407469263e-32
2019-04-04 13:08:49,9.587898135823087e-33
2019-04-04 13:08:50,3.195966045274362e-33
2019-04-04 13:08:51,1.065322015091454e-33
2019-04-04 13:08:52,3.5510733836381803e-34
2019-04-04 13:08:53,1.1836911278793933e-34
2019-04-04 13:08:54,3.9456370929313113e-35
2019-04-04 13:08:55,1.3152123643104372e-35
2019-04-04 13:08:56,4.384041214368124e-36
2019-04-04 13:08:57,1.4613470714560413e-36
2019-04-04 13:08:58,4.871156904853471e-37
2019-04-04 13:08:59,1.6237189682844903e-37
2019-04-04 13:09:00,5.412396560948301e-38
2019-04-04 13:09:01,1.8041321869827672e-38
2019-04-04 13:09:02,6.013773956609225e-39
2019-04-04 13:09:03,2.0045913188697415e-39
2019-04-04 13:09:04,6.681971062899139e-40
2019-04-04 13:09:05,2.2273236876330462e-40
2019-04-04 13:09:06,7.424412292110154e-41
2019-04-04 13:09:07,2.4748040973700516e-41
2019-04-04 13:09:08,8.249346991233505e-42
2019-04-04 13:09:09,2.7497823304111683e-42
2019-04-04 13:09:10,9.16594110137056e-43
2019-04-04 13:09:11,3.0553137004568537e-43
2019-04-04 13:09:12,1.0184379001522846e-43
2019-04-04 13:09:13,3.3947930005076154e-44
2019-04-04 13:09:14,1.1315976668358719e-44
2019-04-04 13:09:15,3.7719922227862394e-45
2019-04-04 13:09:16,1.2573307409287465e-45
2019-04-04 13:09:17,4.191102469762488e-46
2019-04-04 13:09:18,1.397034156587496e-46
2019-04-04 13:09:19,4.65678052195832e-47
2019-04-04 13:09:20,1.5522601739861067e-47
2019-04-04 13:09:21,5.174200579953689e-48
2019-04-04 13:09:22,1.72473352665123e-48
2019-04-04 13:09:23,5.7491117555040995e-49
2019-04-04 13:09:24,1.916370585168033e-49
2019-04-04 13:09:25,6.38790195056011e-50
2019-04-04 13:09:26,2.1293006501867035e-50
2019-04-04 13:09:27,7.097668833955679e-51
2019-04-04 13:09:28,2.3658896113185595e-51
2019-04-04 13:09:29,7.886298704395198e-52
2019-04-04 13:09:30,2.6287662347983992e-52
2019-04-04 13:09:31,8.762554115994664e-53
2019-04-04 13:09:32,2.920851371998221e-53
2019-04-04 13:09:33,9.73617123999407e-54
2019-04-04 13:09:34,3.2453904133313566e-54
2019-04-04 13:09:35,1.0817968044437856e-54
2019-04-04 13:09:36,3.605989348145952e-55
2019-04-04 13:09:37,1.2019964493819839e-55
2019-04-04 13:09:38,4.00665483127328e-56
2019-04-04 13:09:39,1.3355516104244266e-56
2019-04-04 13:09:40,4.4518387014147556e-57
2019-04-04 13:09:41,1.4839462338049186e-57
2019-04-04 13:09:42,4.9464874460163954e-58
2019-04-04 13:09:43,1.6488291486721317e-58
2019-04-04 13:09:44,5.496097162240439e-59
2019-04-04 13:09:45,1.8320323874134795e-59
2019-04-04 13:09:46,6.106774624711598e-60
2019-04-04 13:09:47,2.0355915415705326e-60
2019-04-04 13:09:48,6.785305138568442e-61
2019-04-04 13:09:49,2.261768379522814e-61
2019-04-04 13:09:50,7.5392279317427135e-62
2019-04-04 13:09:51,2.513075977247571e-62
2019-04-04 13:09:52,8.37691992415857e-63
2019-04-04 13:09:53,2.79230664138619e-63
2019-04-04 13:09:54,9.307688804620633e-64
2019-04-04 13:09:55,3.1025629348735446e-64
2019-04-04 13:09:56,1.0341876449578482e-64
2019-04-04 13:09:57,3.447292149859494e-65
2019-04-04 13:09:58,1.149097383286498e-65
2019-04-04 13:09:59,3.8303246109549935e-66
2019-04-04 13:10:00,1.276774870318331e-66
2019-04-04 13:10:01,4.255916234394437e-67
2019-04-04 13:10:02,1.4186387447981458e-67
2019-04-04 13:10:03,4.7287958159938196e-68
2019-04-04 13:10:04,1.5762652719979398e-68
2019-04-04 13:10:05,5.254217573326466e-69
2019-04-04 13:10:06,1.7514058577754887e-69
2019-04-04 13:10:07,5.838019525918296e-70
2019-04-04 13:10:08,1.9460065086394322e-70
2019-04-04 13:10:09,6.48668836213144e-71
2019-04-04 13:10:10,2.1622294540438136e-71
2019-04-04 13:10:11,7.207431513479379e-72
2019-04-04 13:10:12,2.402477171159793e-72
2019-04-04 13:10:13,8.00825723719931e-73
2019-04-04 13:10:14,2.6694190790664368e-73
2019-04-04 13:10:15,8.898063596888123e-74
2019-04-04 13:10:16,2.9660211989627078e-74
2019-04-04 13:10:17,9.886737329875692e-75
2019-04-04 13:10:18,3.295579109958564e-75
2019-04-04 13:10:19,1.098526369986188e-75
2019-04-04 13:10:20,3.6617545666206267e-76
2019-04-04 13:10:21,1.220584855540209e-76
2019-04-04 13:10:22,4.06861618513403e-77
2019-04-04 13:10:23,1.3562053950446765e-77
2019-04-04 13:10:24,4.520684650148922e-78
2019-04-04 13:10:25,1.506894883382974e-78
2019-04-04 13:10:26,5.0229829446099134e-79
2019-04-04 13:10:27,1.6743276482033046e-79
2019-04-04 13:10:28,5.5810921606776816e-80
2019-04-04 13:10:29,1.8603640535592273e-80
2019-04-04 13:10:30,6.201213511864091e-81
2019-04-04 13:10:31,2.0670711706213637e-81
2019-04-04 13:10:32,6.890237235404546e-82
2019-04-04 13:10:33,2.2967457451348487e-82
2019-04-04 13:10:34,7.655819150449496e-83
2019-04-04 13:10:35,2.5519397168164986e-83
2019-04-04 13:10:36,8.506465722721663e-84
2019-04-04 13:10:37,2.835488574240554e-84
2019-04-04 13:10:38,9.451628580801847e-85
2019-04-04 13:10:39,3.150542860267282e-85
2019-04-04 13:10:40,1.0501809534224274e-85
2019-04-04 13:10:41,3.500603178074758e-86
2019-04-04 13:10:42,1.1668677260249193e-86
2019-04-04 13:10:43,3.889559086749731e-87
2019-04-04 13:10:44,1.2965196955832438e-87
2019-04-04 13:10:45,4.321732318610813e-88
2019-04-04 13:10:46,1.4405774395369375e-88
2019-04-04 13:10:47,4.801924798456458e-89
2019-04-04 13:10:48,1.600641599485486e-89
2019-04-04 13:10:49,5.3354719982849535e-90
2019-04-04 13:10:50,1.7784906660949846e-90
2019-04-04 13:10:51,5.928302220316615e-91
2019-04-04 13:10:52,1.9761007401055383e-91
2019-04-04 13:10:53,6.587002467018462e-92
2019-04-04 13:10:54,2.195667489006154e-92
2019-04-04 13:10:55,7.318891630020513e-93
2019-04-04 13:10:56,2.439630543340171e-93
2019-04-04 13:10:57,8.132101811133903e-94
2019-04-04 13:10:58,2.710700603711301e-94
2019-04-04 13:10:59,9.03566867903767e-95
2019-04-04 13:11:00,3.011889559679223e-95
2019-04-04 13:11:01,1.0039631865597411e-95
2019-04-04 13:11:02,3.346543955199137e-96
2019-04-04 13:11:03,1.1155146517330457e-96
2019-04-04 13:11:04,3.7183821724434856e-97
2019-04-04 13:11:05,1.2394607241478286e-97
2019-04-04 13:11:06,4.131535747159429e-98
2019-04-04 13:11:07,1.3771785823864763e-98
2019-04-04 13:11:08,4.5905952746215875e-99
2019-04-04 13:11:09,1.5301984248738624e-99
2019-04-04 13:11:10,5.100661416246208e-100
